n	value	freq	max_freq	sample
13	34	148011823	202373838	3113510390
13	35	129572035	202373838	3113510390
13	36	110850830	202373838	3113510390
13	37	92680422	202373838	3113510390
13	38	75720185	202373838	3113510390
13	39	60439392	202373838	3113510390
13	40	47118475	202373838	3113510390
13	41	35861486	202373838	3113510390
13	42	26628287	202373838	3113510390
13	43	19274016	202373838	3113510390
13	44	13584631	202373838	3113510390
13	45	9310184	202373838	3113510390
13	46	6193412	202373838	3113510390
13	47	3990574	202373838	3113510390
13	48	2483975	202373838	3113510390
13	49	1488692	202373838	3113510390
13	50	855291	202373838	3113510390
13	51	468367	202373838	3113510390
13	52	242599	202373838	3113510390
13	53	117638	202373838	3113510390
13	54	52680	202373838	3113510390
13	55	21400	202373838	3113510390
13	56	7696	202373838	3113510390
13	57	2363	202373838	3113510390
13	58	584	202373838	3113510390
13	59	104	202373838	3113510390

14	6	16	2540661361	43589145597
14	7	257	2540661361	43589145597
14	8	2299	2540661361	43589145597
14	9	13775	2540661361	43589145597
14	10	65516	2540661361	43589145597
14	11	259902	2540661361	43589145597
14	12	874758	2540661361	43589145597
14	13	2523210	2540661361	43589145597
14	14	6345046	2540661361	43589145597
14	15	14161173	2540661361	43589145597
14	16	28571217	2540661361	43589145597
14	17	52912983	2540661361	43589145597
14	18	91204444	2540661361	43589145597
14	19	147821481	2540661361	43589145597
14	20	227115674	2540661361	43589145597
14	21	332800117	2540661361	43589145597
14	22	467422806	2540661361	43589145597
14	23	631640521	2540661361	43589145597
14	24	823817722	2540661361	43589145597
14	25	1039689457	2540661361	43589145597
14	26	1272511880	2540661361	43589145597
14	27	1513196265	2540661361	43589145597
14	28	1751112565	2540661361	43589145597
14	29	1974827365	2540661361	43589145597
14	30	2173051265	2540661361	43589145597
14	31	2335614913	2540661361	43589145597
14	32	2454320376	2540661361	43589145597
14	33	2523551022	2540661361	43589145597
14	34	2540661361	2540661361	43589145597
14	35	2506052903	2540661361	43589145597
14	36	2423035313	2540661361	43589145597
14	37	2297431157	2540661361	43589145597
14	38	2136947390	2540661361	43589145597
14	39	1950458518	2540661361	43589145597
14	40	1747310566	2540661361	43589145597
14	41	1536651715	2540661361	43589145597
14	42	1326819511	2540661361	43589145597
14	43	1124874695	2540661361	43589145597
14	44	936351361	2540661361	43589145597
14	45	765184490	2540661361	43589145597
14	46	613757910	2540661361	43589145597
14	47	483054720	2540661361	43589145597
14	48	372890848	2540661361	43589145597
14	49	282180403	2540661361	43589145597
14	50	209199009	2540661361	43589145597
14	51	151829807	2540661361	43589145597
14	52	107779468	2540661361	43589145597
14	53	74753678	2540661361	43589145597
14	54	50591090	2540661361	43589145597
14	55	33355794	2540661361	43589145597
14	56	21385363	2540661361	43589145597
14	57	13302871	2540661361	43589145597
14	58	8006541	2540661361	43589145597
14	59	4645666	2540661361	43589145597
14	60	2586732	2540661361	43589145597
14	61	1374126	2540661361	43589145597
14	62	691259	2540661361	43589145597
14	63	326115	2540661361	43589145597
14	64	142445	2540661361	43589145597
14	65	56644	2540661361	43589145597
14	66	20058	2540661361	43589145597
14	67	6139	2540661361	43589145597
14	68	1557	2540661361	43589145597
14	69	307	2540661361	43589145597
14	70	42	2540661361	43589145597

