size	value	prob

3	0	1

4	0	0.636364
4	1	1

5	0	0.333333
5	1	1

6	0	0.384083
6	1	1

7	0	0.173773
7	1	0.72325
7	2	1

8	0	0.162785
8	1	0.61757
8	2	0.968615
8	3	1

9	0	0.0970687
9	1	0.520924
9	2	0.917245
9	3	1

10	0	0.0859038
10	1	0.449574
10	2	0.87618
10	3	1

11	0	0.0521524
11	1	0.356978
11	2	0.79615
11	3	0.977464
11	4	1

12	0	0.0445046
12	1	0.300066
12	2	0.732308
12	3	0.956816
12	4	0.998082
12	5	1

13	0	0.0280579
13	1	0.234588
13	2	0.648289
13	3	0.926421
13	4	0.994532
13	5	1

