n	value	freq	max_freq	sample
30	6	22848150	27679921	99999997
30	7	11898073	27679921	99999997
30	8	3915966	27679921	99999997
30	9	807369	27679921	99999997
30	10	100790	27679921	99999997
30	11	7247	27679921	99999997
30	12	268	27679921	99999997

31	0	8950	26848028	99999999
31	1	211313	26848028	99999999
31	2	1838284	26848028	99999999
31	3	7828713	26848028	99999999
31	4	18684720	26848028	99999999
31	5	26848028	26848028	99999999
31	6	24165470	26848028	99999999
31	7	13895521	26848028	99999999
31	8	5123600	26848028	99999999
31	9	1202649	26848028	99999999
31	10	176747	26848028	99999999
31	11	15264	26848028	99999999
31	12	724	26848028	99999999
31	13	16	26848028	99999999

32	0	6704	25720151	99999999
32	1	162070	25720151	99999999
32	2	1464465	25720151	99999999
32	3	6569403	25720151	99999999
32	4	16681155	25720151	99999999
32	5	25720151	25720151	99999999
32	6	25086794	25720151	99999999
32	7	15797853	25720151	99999999
32	8	6471949	25720151	99999999
32	9	1716201	25720151	99999999
32	10	290722	25720151	99999999
32	11	30571	25720151	99999999
32	12	1890	25720151	99999999
32	13	71	25720151	99999999

33	0	4655	25665186	99999996
33	1	120904	25665186	99999996
33	2	1148732	25665186	99999996
33	3	5449995	25665186	99999996
33	4	14736452	25665186	99999996
33	5	24352952	25665186	99999996
33	6	25665186	25665186	99999996
33	7	17647111	25665186	99999996
33	8	7982096	25665186	99999996
33	9	2372724	25665186	99999996
33	10	458608	25665186	99999996
33	11	56267	25665186	99999996
33	12	4141	25665186	99999996
33	13	173	25665186	99999996

34	0	3452	25860342	99999988
34	1	91551	25860342	99999988
34	2	909892	25860342	99999988
34	3	4526205	25860342	99999988
34	4	12947877	25860342	99999988
34	5	22815262	25860342	99999988
34	6	25860342	25860342	99999988
34	7	19291350	25860342	99999988
34	8	9586778	25860342	99999988
34	9	3169310	25860342	99999988
34	10	691291	25860342	99999988
34	11	97631	25860342	99999988
34	12	8583	25860342	99999988
34	13	464	25860342	99999988

35	0	2431	25735529	99999999
35	1	67802	25735529	99999999
35	2	709224	25735529	99999999
35	3	3719590	25735529	99999999
35	4	11260626	25735529	99999999
35	5	21156725	25735529	99999999
35	6	25735529	25735529	99999999
35	7	20770868	25735529	99999999
35	8	11264860	25735529	99999999
35	9	4123467	25735529	99999999
35	10	1007267	25735529	99999999
35	11	163523	25735529	99999999
35	12	17008	25735529	99999999
35	13	1050	25735529	99999999
35	14	29	25735529	99999999

36	0	1790	25269095	99999997
36	1	51630	25269095	99999997
36	2	557856	25269095	99999997
36	3	3063206	25269095	99999997
36	4	9765638	25269095	99999997
36	5	19457697	25269095	99999997
36	6	25269095	25269095	99999997
36	7	21962560	25269095	99999997
36	8	12954749	25269095	99999997
36	9	5204582	25269095	99999997
36	10	1418090	25269095	99999997
36	11	259679	25269095	99999997
36	12	31119	25269095	99999997
36	13	2205	25269095	99999997
36	14	101	25269095	99999997

37	0	1290	24545852	99999990
37	1	38280	24545852	99999990
37	2	433144	24545852	99999990
37	3	2490770	24545852	99999990
37	4	8386025	24545852	99999990
37	5	17707368	24545852	99999990
37	6	24545852	24545852	99999990
37	7	22918446	24545852	99999990
37	8	14639942	24545852	99999990
37	9	6436842	24545852	99999990
37	10	1943973	24545852	99999990
37	11	398040	24545852	99999990
37	12	54877	24545852	99999990
37	13	4890	24545852	99999990
37	14	251	24545852	99999990

38	0	934	23577994	99999976
38	1	28939	23577994	99999976
38	2	338556	23577994	99999976
38	3	2036161	23577994	99999976
38	4	7185017	23577994	99999976
38	5	16018041	23577994	99999976
38	6	23577994	23577994	99999976
38	7	23564361	23577994	99999976
38	8	16222518	23577994	99999976
38	9	7761808	23577994	99999976
38	10	2574992	23577994	99999976
38	11	588589	23577994	99999976
38	12	91985	23577994	99999976
38	13	9496	23577994	99999976
38	14	585	23577994	99999976

