n	value	freq	max_freq	sample
24	8	8776522	20902761	99999995
24	9	3841823	20902761	99999995
24	10	1289522	20902761	99999995
24	11	331635	20902761	99999995
24	12	65203	20902761	99999995
24	13	9665	20902761	99999995
24	14	1100	20902761	99999995
24	15	73	20902761	99999995

25	0	61756	20831629	99999999
25	1	585340	20831629	99999999
25	2	2613942	20831629	99999999
25	3	7252259	20831629	99999999
25	4	13966161	20831629	99999999
25	5	19668977	20831629	99999999
25	6	20831629	20831629	99999999
25	7	16866353	20831629	99999999
25	8	10508752	20831629	99999999
25	9	5063669	20831629	99999999
25	10	1890108	20831629	99999999
25	11	545900	20831629	99999999
25	12	121314	20831629	99999999
25	13	20827	20831629	99999999
25	14	2716	20831629	99999999
25	15	274	20831629	99999999
25	16	22	20831629	99999999

26	0	46085	20642411	99999993
26	1	453878	20642411	99999993
26	2	2105237	20642411	99999993
26	3	6112763	20642411	99999993
26	4	12350870	20642411	99999993
26	5	18349688	20642411	99999993
26	6	20642411	20642411	99999993
26	7	17875341	20642411	99999993
26	8	12029774	20642411	99999993
26	9	6324404	20642411	99999993
26	10	2607787	20642411	99999993
26	11	841932	20642411	99999993
26	12	211479	20642411	99999993
26	13	41393	20642411	99999993
26	14	6154	20642411	99999993
26	15	741	20642411	99999993
26	16	56	20642411	99999993

27	0	32668	20156460	99999986
27	1	335406	20156460	99999986
27	2	1637617	20156460	99999986
27	3	4999021	20156460	99999986
27	4	10682295	20156460	99999986
27	5	16821820	20156460	99999986
27	6	20156460	20156460	99999986
27	7	18728074	20156460	99999986
27	8	13613226	20156460	99999986
27	9	7785114	20156460	99999986
27	10	3512226	20156460	99999986
27	11	1251692	20156460	99999986
27	12	351012	20156460	99999986
27	13	77799	20156460	99999986
27	14	13531	20156460	99999986
27	15	1834	20156460	99999986
27	16	191	20156460	99999986

28	0	24266	19422996	99999999
28	1	257684	19422996	99999999
28	2	1310818	19422996	99999999
28	3	4168007	19422996	99999999
28	4	9294334	19422996	99999999
28	5	15362524	19422996	99999999
28	6	19422996	19422996	99999999
28	7	19141530	19422996	99999999
28	8	14878314	19422996	99999999
28	9	9163364	19422996	99999999
28	10	4501335	19422996	99999999
28	11	1759626	19422996	99999999
28	12	548486	19422996	99999999
28	13	135558	19422996	99999999
28	14	26623	19422996	99999999
28	15	4043	19422996	99999999
28	16	456	19422996	99999999
28	17	35	19422996	99999999

29	0	17072	19342146	99999999
29	1	191171	19342146	99999999
29	2	1012002	19342146	99999999
29	3	3372047	19342146	99999999
29	4	7908046	19342146	99999999
29	5	13773831	19342146	99999999
29	6	18443742	19342146	99999999
29	7	19342146	19342146	99999999
29	8	16073410	19342146	99999999
29	9	10669151	19342146	99999999
29	10	5669656	19342146	99999999
29	11	2414062	19342146	99999999
29	12	826989	19342146	99999999
29	13	226994	19342146	99999999
29	14	49715	19342146	99999999
29	15	8636	19342146	99999999
29	16	1171	19342146	99999999
29	17	145	19342146	99999999
29	18	13	19342146	99999999

30	0	12634	19196676	99999999
30	1	146260	19196676	99999999
30	2	802102	19196676	99999999
30	3	2782369	19196676	99999999
30	4	6787474	19196676	99999999
30	5	12359909	19196676	99999999
30	6	17364228	19196676	99999999
30	7	19196676	19196676	99999999
30	8	16918462	19196676	99999999
30	9	11978031	19196676	99999999
30	10	6842569	19196676	99999999
30	11	3161091	19196676	99999999
30	12	1182494	19196676	99999999
30	13	357836	19196676	99999999
30	14	87604	19196676	99999999
30	15	17083	19196676	99999999
30	16	2803	19196676	99999999
30	17	333	19196676	99999999
30	18	37	19196676	99999999
30	19	4	19196676	99999999

31	0	8950	18814126	99999999
31	1	106828	18814126	99999999
31	2	615997	18814126	99999999
31	3	2233996	18814126	99999999
31	4	5696404	18814126	99999999
31	5	10883641	18814126	99999999
31	6	16093394	18814126	99999999
31	7	18814126	18814126	99999999
31	8	17617632	18814126	99999999
31	9	13315688	18814126	99999999
31	10	8159311	18814126	99999999
31	11	4071692	18814126	99999999
31	12	1650629	18814126	99999999
