n	value	freq	max_freq	sample
25	11	38461	24822643	99999998
25	12	3761	24822643	99999998
25	13	277	24822643	99999998
25	14	15	24822643	99999998

26	0	46085	24192085	99999998
26	1	582094	24192085	99999998
26	2	3150266	24192085	99999998
26	3	9646477	24192085	99999998
26	4	18686388	24192085	99999998
26	5	24192085	24192085	99999998
26	6	21592613	24192085	99999998
26	7	13572239	24192085	99999998
26	8	6066417	24192085	99999998
26	9	1939282	24192085	99999998
26	10	444791	24192085	99999998
26	11	72038	24192085	99999998
26	12	8463	24192085	99999998
26	13	728	24192085	99999998
26	14	32	24192085	99999998

27	0	32668	23221699	99999999
27	1	432713	23221699	99999999
27	2	2473706	23221699	99999999
27	3	8060716	23221699	99999999
27	4	16684126	23221699	99999999
27	5	23221699	23221699	99999999
27	6	22485831	23221699	99999999
27	7	15439305	23221699	99999999
27	8	7609781	23221699	99999999
27	9	2709685	23221699	99999999
27	10	699442	23221699	99999999
27	11	130863	23221699	99999999
27	12	17618	23221699	99999999
27	13	1730	23221699	99999999
27	14	113	23221699	99999999
27	15	3	23221699	99999999

28	0	24266	22884221	99999981
28	1	332646	22884221	99999981
28	2	1989073	22884221	99999981
28	3	6789888	22884221	99999981
28	4	14854886	22884221	99999981
28	5	22017703	22884221	99999981
28	6	22884221	22884221	99999981
28	7	17020709	22884221	99999981
28	8	9174077	22884221	99999981
28	9	3611210	22884221	99999981
28	10	1043741	22884221	99999981
28	11	219629	22884221	99999981
28	12	33890	22884221	99999981
28	13	3725	22884221	99999981
28	14	317	22884221	99999981

29	0	17072	22979546	99999998
29	1	247177	22979546	99999998
29	2	1551995	22979546	99999998
29	3	5596713	22979546	99999998
29	4	12998860	22979546	99999998
29	5	20578157	22979546	99999998
29	6	22979546	22979546	99999998
29	7	18509252	22979546	99999998
29	8	10880218	22979546	99999998
29	9	4706248	22979546	99999998
29	10	1507311	22979546	99999998
29	11	356189	22979546	99999998
29	12	62334	22979546	99999998
29	13	8058	22979546	99999998
29	14	804	22979546	99999998
29	15	64	22979546	99999998

30	0	12634	22697003	99999999
30	1	189437	22697003	99999999
30	2	1234501	22697003	99999999
30	3	4660139	22697003	99999999
30	4	11383427	22697003	99999999
30	5	19080994	22697003	99999999
30	6	22697003	22697003	99999999
30	7	19616632	22697003	99999999
30	8	12477014	22697003	99999999
30	9	5897338	22697003	99999999
30	10	2076654	22697003	99999999
30	11	548405	22697003	99999999
30	12	107975	22697003	99999999
30	13	15913	22697003	99999999
30	14	1758	22697003	99999999
30	15	162	22697003	99999999
30	16	13	22697003	99999999

31	0	8950	22130374	99999998
31	1	138930	22130374	99999998
31	2	956925	22130374	99999998
31	3	3800059	22130374	99999998
31	4	9801545	22130374	99999998
31	5	17419837	22130374	99999998
31	6	22130374	22130374	99999998
31	7	20531895	22130374	99999998
31	8	14119163	22130374	99999998
31	9	7254964	22130374	99999998
31	10	2807865	22130374	99999998
31	11	816406	22130374	99999998
31	12	179245	22130374	99999998
31	13	29737	22130374	99999998
31	14	3738	22130374	99999998
31	15	345	22130374	99999998
31	16	20	22130374	99999998

32	0	6704	21307143	99999996
32	1	106550	21307143	99999996
32	2	756166	21307143	99999996
32	3	3130807	21307143	99999996
32	4	8459524	21307143	99999996
32	5	15841161	21307143	99999996
32	6	21307143	21307143	99999996
32	7	21076125	21307143	99999996
32	8	15539315	21307143	99999996
32	9	8633637	21307143	99999996
32	10	3635315	21307143	99999996
32	11	1162645	21307143	99999996
32	12	283967	21307143	99999996
32	13	52769	21307143	99999996
32	14	7332	21307143	99999996
32	15	787	21307143	99999996
32	16	49	21307143	99999996

33	0	4655	21362708	99999999
33	1	78912	21362708	99999999
33	2	584256	21362708	99999999
33	3	2526056	21362708	99999999
33	4	7179040	21362708	99999999
33	5	14201344	21362708	99999999
33	6	20267712	21362708	99999999
33	7	21362708	21362708	99999999
33	8	16890699	21362708	99999999
33	9	10124170	21362708	99999999
33	10	4624838	21362708	99999999
