size	value	prob

3	0	1

4	0	0.636364
4	1	1

5	0	0.444444
5	1	1

6	0	0.392491
6	1	1

7	0	0.222222
7	1	0.748792
7	2	1

8	0	0.171392
8	1	0.635817
8	2	0.969217
8	3	1

9	0	0.118942
9	1	0.548962
9	2	0.926407
9	3	1

10	0	0.0916314
10	1	0.465172
10	2	0.882993
10	3	1

11	0	0.0631211
11	1	0.382106
11	2	0.810624
11	3	0.979774
11	4	1

12	0	0.0478807
12	1	0.313464
12	2	0.74335
12	3	0.95974
12	4	0.998259
12	5	1

13	0	0.0334574
13	1	0.253247
13	2	0.666981
13	3	0.932239
13	4	0.995097
13	5	1

