n	value	freq	max_freq	sample
20	17	21092	16002122	99999986
20	18	3143	16002122	99999986
20	19	284	16002122	99999986

21	0	223653	15487465	99999995
21	1	0	15487465	99999995
21	2	1731939	15487465	99999995
21	3	822413	15487465	99999995
21	4	5835054	15487465	99999995
21	5	4730864	15487465	99999995
21	6	11793394	15487465	99999995
21	7	11065423	15487465	99999995
21	8	15487465	15487465	99999995
21	9	13602009	15487465	99999995
21	10	12856221	15487465	99999995
21	11	9335572	15487465	99999995
21	12	6329492	15487465	99999995
21	13	3516324	15487465	99999995
21	14	1700155	15487465	99999995
21	15	676380	15487465	99999995
21	16	222888	15487465	99999995
21	17	57580	15487465	99999995
21	18	11499	15487465	99999995
21	19	1526	15487465	99999995
21	20	144	15487465	99999995

22	0	167200	14706340	99999999
22	1	0	14706340	99999999
22	2	1358221	14706340	99999999
22	3	644653	14706340	99999999
22	4	4825718	14706340	99999999
22	5	3930834	14706340	99999999
22	6	10361624	14706340	99999999
22	7	9928643	14706340	99999999
22	8	14706340	14706340	99999999
22	9	13454628	14706340	99999999
22	10	13547188	14706340	99999999
22	11	10475928	14706340	99999999
22	12	7693236	14706340	99999999
22	13	4666191	14706340	99999999
22	14	2511603	14706340	99999999
22	15	1126304	14706340	99999999
22	16	428962	14706340	99999999
22	17	132768	14706340	99999999
22	18	32952	14706340	99999999
22	19	6106	14706340	99999999
22	20	816	14706340	99999999
22	21	84	14706340	99999999

23	0	117233	14011176	99999999
23	1	0	14011176	99999999
23	2	1011259	14011176	99999999
23	3	488279	14011176	99999999
23	4	3832280	14011176	99999999
23	5	3199868	14011176	99999999
23	6	8853236	14011176	99999999
23	7	8777141	14011176	99999999
23	8	13671077	14011176	99999999
23	9	13109997	14011176	99999999
23	10	14011176	14011176	99999999
23	11	11508844	14011176	99999999
23	12	9077467	14011176	99999999
23	13	5962969	14011176	99999999
23	14	3510247	14011176	99999999
23	15	1749758	14011176	99999999
23	16	750457	14011176	99999999
23	17	267664	14011176	99999999
23	18	78751	14011176	99999999
23	19	18427	14011176	99999999
23	20	3368	14011176	99999999
23	21	456	14011176	99999999
23	22	45	14011176	99999999

24	0	86820	14060334	99999983
24	1	0	14060334	99999983
24	2	789629	14060334	99999983
24	3	378893	14060334	99999983
24	4	3132040	14060334	99999983
24	5	2627401	14060334	99999983
24	6	7630654	14060334	99999983
24	7	7690992	14060334	99999983
24	8	12600276	14060334	99999983
24	9	12476513	14060334	99999983
24	10	14060334	14060334	99999983
24	11	12147933	14060334	99999983
24	12	10206695	14060334	99999983
24	13	7176842	14060334	99999983
24	14	4585269	14060334	99999983
24	15	2506506	14060334	99999983
24	16	1196097	14060334	99999983
24	17	483488	14060334	99999983
24	18	165257	14060334	99999983
24	19	46054	14060334	99999983
24	20	10391	14060334	99999983
24	21	1691	14060334	99999983
24	22	208	14060334	99999983

25	0	61756	13871277	99999991
25	1	0	13871277	99999991
25	2	585340	13871277	99999991
25	3	287095	13871277	99999991
25	4	2464760	13871277	99999991
