n	value	freq	max_freq	sample
1	0	1	1	1

2	0	2	2	2

3	0	5	5	6
3	1	1	5	6

4	0	17	17	24
4	1	6	17	24
4	2	1	17	24

5	0	56	56	120
5	1	44	56	120
5	2	20	56	120

6	0	237	242	720
6	1	242	242	720
6	2	202	242	720
6	3	34	242	720
6	4	5	242	720

7	0	915	1691	5040
7	1	1407	1691	5040
7	2	1691	1691	5040
7	3	681	1691	5040
7	4	282	1691	5040
7	5	64	1691	5040

8	0	4556	12458	40320
8	1	7806	12458	40320
8	2	12458	12458	40320
8	3	8332	12458	40320
8	4	4904	12458	40320
8	5	1758	12458	40320
8	6	402	12458	40320
8	7	88	12458	40320
8	8	16	12458	40320

9	0	19687	86399	362880
9	1	44179	86399	362880
9	2	86399	86399	362880
9	3	81916	86399	362880
9	4	65853	86399	362880
9	5	38355	86399	362880
9	6	17125	86399	362880
9	7	7142	86399	362880
9	8	2032	86399	362880
9	9	192	86399	362880

10	0	113259	734153	3628800
10	1	258912	734153	3628800
10	2	586865	734153	3628800
10	3	733154	734153	3628800
10	4	734153	734153	3628800
10	5	553602	734153	3628800
10	6	339027	734153	3628800
10	7	187766	734153	3628800
10	8	85932	734153	3628800
10	9	27030	734153	3628800
10	10	7484	734153	3628800
10	11	1408	734153	3628800
10	12	208	734153	3628800

11	0	536422	7261168	39916800
11	1	1498357	7261168	39916800
11	2	3848630	7261168	39916800
11	3	5941421	7261168	39916800
11	4	7261168	7261168	39916800
11	5	6907477	7261168	39916800
11	6	5471850	7261168	39916800
11	7	3923995	7261168	39916800
11	8	2440894	7261168	39916800
11	9	1215590	7261168	39916800
11	10	554172	7261168	39916800
11	11	221144	7261168	39916800
11	12	76336	7261168	39916800
11	13	17616	7261168	39916800
11	14	1728	7261168	39916800

12	0	3538760	76883464	479001600
12	1	9566720	76883464	479001600
12	2	26042796	76883464	479001600
12	3	47566548	76883464	479001600
12	4	68123629	76883464	479001600
12	5	76883464	76883464	479001600
12	6	73178189	76883464	479001600
12	7	62152850	76883464	479001600
12	8	47175065	76883464	479001600
12	9	30279372	76883464	479001600
12	10	17826019	76883464	479001600
12	11	9482318	76883464	479001600
12	12	4542794	76883464	479001600
12	13	1812728	76883464	479001600
12	14	599356	76883464	479001600
12	15	173664	76883464	479001600
12	16	46240	76883464	479001600
12	17	9792	76883464	479001600
12	18	1296	76883464	479001600

13	0	18107803	873173562	1932053504
13	1	57784592	873173562	1932053504
13	2	170462961	873173562	1932053504
13	3	357125770	873173562	1932053504
13	4	589814160	873173562	1932053504
13	5	779048973	873173562	1932053504
13	6	873173562	873173562	1932053504
13	7	871636206	873173562	1932053504
13	8	784326681	873173562	1932053504
13	9	615203512	873173562	1932053504
13	10	444432463	873173562	1932053504
13	11	295408232	873173562	1932053504
13	12	182097676	873173562	1932053504
13	13	101074947	873173562	1932053504
13	14	50137430	873173562	1932053504
13	15	22881080	873173562	1932053504
13	16	9604704	873173562	1932053504
13	17	3495632	873173562	1932053504
13	18	991872	873173562	1932053504
13	19	191808	873173562	1932053504
13	20	20736	873173562	1932053504

