n	value	freq	max_freq	sample
1	0	1	1	1

2	0	2	2	2

3	0	6	6	6

4	0	24	24	24

5	0	120	120	120

6	0	720	720	720

7	0	5040	5040	5040

8	0	40320	40320	40320

9	0	362880	362880	362880

10	0	3628800	3628800	3628800

11	0	39913200	39913200	39916800
11	1	0	39913200	39916800
11	2	3600	39913200	39916800

12	0	478946880	478946880	479001600
12	1	0	478946880	479001600
12	2	54720	478946880	479001600

13	0	6225089760	6225089760	1932053504
13	1	0	6225089760	1932053504
13	2	1931040	6225089760	1932053504

