n	value	freq	max_freq	sample
13	15	98816232	359423927	6227020790
13	16	126509849	359423927	6227020790
13	17	157226979	359423927	6227020790
13	18	189965652	359423927	6227020790
13	19	223474418	359423927	6227020790
13	20	256270376	359423927	6227020790
13	21	286793413	359423927	6227020790
13	22	313494879	359423927	6227020790
13	23	335009597	359423927	6227020790
13	24	350243010	359423927	6227020790
13	25	358484499	359423927	6227020790
13	26	359423927	359423927	6227020790
13	27	353202703	359423927	6227020790
13	28	340339332	359423927	6227020790
13	29	321696495	359423927	6227020790
13	30	298388715	359423927	6227020790
13	31	271657979	359423927	6227020790
13	32	242785655	359423927	6227020790
13	33	213015380	359423927	6227020790
13	34	183471977	359423927	6227020790
13	35	155104791	359423927	6227020790
13	36	128668443	359423927	6227020790
13	37	104709600	359423927	6227020790
13	38	83561386	359423927	6227020790
13	39	65361233	359423927	6227020790
13	40	50082151	359423927	6227020790
13	41	37566135	359423927	6227020790
13	42	27560706	359423927	6227020790
13	43	19756181	359423927	6227020790
13	44	13818281	359423927	6227020790
13	45	9414912	359423927	6227020790
13	46	6236035	359423927	6227020790
13	47	4005924	359423927	6227020790
13	48	2488680	359423927	6227020790
13	49	1489843	359423927	6227020790
13	50	855490	359423927	6227020790
13	51	468385	359423927	6227020790
13	52	242599	359423927	6227020790
13	53	117638	359423927	6227020790
13	54	52680	359423927	6227020790
13	55	21400	359423927	6227020790
13	56	7696	359423927	6227020790
13	57	2363	359423927	6227020790
13	58	584	359423927	6227020790
13	59	104	359423927	6227020790

