size	value	prob

3	0	1

4	0	1

5	0	0.321429
5	1	1

6	0	0.326471
6	1	1

7	0	0.197802
7	1	1

8	0	0.185575
8	1	1

9	0	0.0974478
9	1	0.817976
9	2	1

10	0	0.0855056
10	1	0.818637
10	2	1

11	0	0.0527806
11	1	0.768111
11	2	1

12	0	0.0450284
12	1	0.764747
12	2	1

13	0	0.0280609
13	1	0.707624
13	2	0.980547
13	3	1

14	0	0.0232605
14	1	0.701752
14	2	0.981098
14	3	1

