n	value	freq	max_freq	sample
12	43	18962	7125055	99999999
12	44	9081	7125055	99999999
12	45	4196	7125055	99999999
12	46	1632	7125055	99999999
12	47	591	7125055	99999999
12	48	177	7125055	99999999
12	49	46	7125055	99999999
12	50	5	7125055	99999999

13	1	1	6309529	99999998
13	2	5	6309529	99999998
13	3	15	6309529	99999998
13	4	81	6309529	99999998
13	5	320	6309529	99999998
13	6	993	6309529	99999998
13	7	3027	6309529	99999998
13	8	7980	6309529	99999998
13	9	19001	6309529	99999998
13	10	41532	6309529	99999998
13	11	83596	6309529	99999998
13	12	155333	6309529	99999998
13	13	269655	6309529	99999998
13	14	441802	6309529	99999998
13	15	684790	6309529	99999998
13	16	1009563	6309529	99999998
13	17	1417872	6309529	99999998
13	18	1911903	6309529	99999998
13	19	2478715	6309529	99999998
13	20	3103429	6309529	99999998
13	21	3749416	6309529	99999998
13	22	4389871	6309529	99999998
13	23	4990241	6309529	99999998
13	24	5509579	6309529	99999998
13	25	5911990	6309529	99999998
13	26	6184169	6309529	99999998
13	27	6309529	6309529	99999998
13	28	6277523	6309529	99999998
13	29	6098880	6309529	99999998
13	30	5790633	6309529	99999998
13	31	5376759	6309529	99999998
13	32	4883718	6309529	99999998
13	33	4344517	6309529	99999998
13	34	3775440	6309529	99999998
13	35	3213298	6309529	99999998
13	36	2680243	6309529	99999998
13	37	2187565	6309529	99999998
13	38	1747549	6309529	99999998
13	39	1365037	6309529	99999998
13	40	1042241	6309529	99999998
13	41	778387	6309529	99999998
13	42	568624	6309529	99999998
13	43	405110	6309529	99999998
13	44	282001	6309529	99999998
13	45	189966	6309529	99999998
13	46	125553	6309529	99999998
13	47	80071	6309529	99999998
13	48	48977	6309529	99999998
13	49	29305	6309529	99999998
13	50	16516	6309529	99999998
13	51	9151	6309529	99999998
13	52	4652	6309529	99999998
13	53	2278	6309529	99999998
13	54	997	6309529	99999998
13	55	385	6309529	99999998
13	56	150	6309529	99999998
13	57	50	6309529	99999998
13	58	14	6309529	99999998

14	3	1	5642181	99999999
14	4	6	5642181	99999999
14	5	24	5642181	99999999
14	6	101	5642181	99999999
14	7	287	5642181	99999999
14	8	907	5642181	99999999
14	9	2333	5642181	99999999
14	10	5662	5642181	99999999
14	11	12426	5642181	99999999
14	12	25651	5642181	99999999
14	13	49510	5642181	99999999
14	14	89251	5642181	99999999
14	15	151582	5642181	99999999
14	16	246712	5642181	99999999
14	17	378778	5642181	99999999
14	18	560411	5642181	99999999
14	19	799235	5642181	99999999
14	20	1096979	5642181	99999999
14	21	1455197	5642181	99999999
14	22	1873475	5642181	99999999
14	23	2335305	5642181	99999999
14	24	2834570	5642181	99999999
14	25	3350072	5642181	99999999
14	26	3859701	5642181	99999999
14	27	4347021	5642181	99999999
14	28	4779968	5642181	99999999
14	29	5134412	5642181	99999999
14	30	5408986	5642181	99999999
14	31	5580964	5642181	99999999
14	32	5642181	5642181	99999999
14	33	5596391	5642181	99999999
14	34	5447628	5642181	99999999
14	35	5201121	5642181	99999999
14	36	4881931	5642181	99999999
14	37	4496654	5642181	99999999
14	38	4070080	5642181	99999999
14	39	3624085	5642181	99999999
14	40	3166740	5642181	99999999
14	41	2718040	5642181	99999999
14	42	2298512	5642181	99999999
14	43	1910061	5642181	99999999
14	44	1555012	5642181	99999999
14	45	1248675	5642181	99999999
14	46	984949	5642181	99999999
14	47	761985	5642181	99999999
14	48	579823	5642181	99999999
14	49	432377	5642181	99999999
14	50	316524	5642181	99999999
14	51	226065	5642181	99999999
14	52	159146	5642181	99999999
14	53	109005	5642181	99999999
14	54	72569	5642181	99999999
14	55	47537	5642181	99999999
14	56	30157	5642181	99999999
14	57	18800	5642181	99999999
14	58	11007	5642181	99999999
14	59	6298	5642181	99999999
14	60	3637	5642181	99999999
14	61	1865	5642181	99999999
14	62	910	5642181	99999999
14	63	429	5642181	99999999
14	64	169	5642181	99999999
14	65	70	5642181	99999999
14	66	31	5642181	99999999
14	67	7	5642181	99999999
14	68	1	5642181	99999999

